asin,quarter,brand_grouped_50,nest_id,share,price_observed,mc,elas_own,price_nomerger,price_merger,merger_effect_pct,model_fit_pct
B01BNEWDFQ,2022Q2,Colgate,18,0.00260474808364962,7.02672168440931,3.7440478876218,-2.17297589628527,8.09666321724851,8.09882232603844,0.026666649359097,15.2574798004008
B01BNEWDFQ,2022Q3,Colgate,19,0.00461925768528997,8.37144382551469,5.07122843807624,-2.58359515691457,8.11810163724343,8.12150528301586,0.0419266218202842,-2.98560854863599
B01BNHREXE,2018Q1,Colgate,1,0.00163363991309036,2.98139816569636,-0.29199275255553,-0.922879032800413,2.98139816569636,2.98139816569636,,
B01BNHREXE,2018Q4,Colgate,4,0.00103044979133392,2.94578814223616,-0.323266656375042,-0.912407025159463,2.94578814223616,2.94578814223616,,
B01BNHREXE,2019Q1,Colgate,5,0.000999690096070218,2.91661277869505,-0.381179200633977,-0.903398276007714,2.91661277869505,2.91661277869505,,
B01BNHREXE,2019Q2,Colgate,6,0.000778828330659356,2.89582941860966,-0.393478781508448,-0.897159093367294,2.89582941860966,2.89582941860966,,
B01BNHREXE,2019Q3,Colgate,7,0.000650283848900045,2.90618666906216,-0.383248364931252,-0.900483708463651,2.90618666906216,2.90618666906216,,
B01BNHREXE,2019Q4,Colgate,8,0.00145607035731967,2.88528939460449,-0.404643694812955,-0.893287826367031,2.88528939460449,2.88528939460449,,
B01BNHREXE,2020Q1,Colgate,9,0.000374185678417344,2.88321428571429,-0.408562483106507,-0.893612518636512,2.91764137811748,2.93215349918402,0.497392214663177,1.69738384386535
B01BNHREXE,2021Q3,Colgate,15,0.000816819956545178,2.89215611115258,-0.409978538819424,-0.895986995387208,2.95060718742786,2.95614246056173,0.187597764875566,2.21240994434611
B01BNHREXE,2021Q4,Colgate,16,0.000408409978272589,3.35881573043311,0.06357051733201,-1.04098298811269,2.96292981960248,2.96730971686137,0.147823186020422,-11.6560730028872
B01BNHREXE,2022Q1,Colgate,17,0.00104655056932351,2.79222733096231,-0.516132489274242,-0.864830275694737,2.94744008010459,2.94940794379932,0.0667651806738213,5.62921976638782
B01BNHREXE,2022Q2,Colgate,18,0.00111632060727841,3.3516260544729,0.068952257685392,-1.03801907750589,2.92138726081655,2.92354636960648,0.0739069694350941,-12.7722985174652
B01BNHREXE,2022Q3,Colgate,19,0.000769876280881662,3.23930591437799,-0.0609094730604562,-1.00358079626083,2.94282567752686,2.94622932329929,0.115659102692499,-9.04751199254915
B01CWYES90,2018Q2,Other,2,0.00142509013695116,5.94383158154965,2.68607031767477,-1.84027194452886,5.94383158154965,5.94383158154965,,
B01CWYES90,2022Q2,Other,18,0.000372106869092803,4.30313190011851,1.04268505500952,-1.33369918117021,5.93929865855992,5.93929933515703,1.13918688292214e-05,38.0227116671339
B01CWYES90,2022Q3,Other,19,0.000384938140440831,4.18933344803506,0.930197129686643,-1.29841217977865,5.93935445886567,5.93935590767625,2.4393401564737e-05,41.7732911774309
B01CWYEUWK,2018Q1,Other,1,0.00326727982618071,5.98195824934176,2.71938613339104,-1.84865961142985,5.98195824934176,5.98195824934176,,
B01CWYEUWK,2018Q2,Other,2,0.00142509013695116,5.93848014883395,2.68071888495907,-1.83861508542129,5.93848014883395,5.93848014883395,,
B01CWYEUWK,2020Q4,Other,12,0.000376287845150026,5.71330994093772,2.46359030117087,-1.77075792623882,5.94759299579766,5.94759664307423,6.13235736093648e-05,4.10071752729124
B01CWYEUWK,2022Q3,Other,19,0.000384938140440831,4.20720285809149,0.948066539743073,-1.30395049749686,5.95333665037115,5.95333809918173,2.43361105083554e-05,41.5034715459939
B01FA7PEQ2,2018Q1,Other,1,0.00163363991309036,15.9470659121785,12.6844937962278,-4.93634595149697,15.9470659121785,15.9470659121785,,
B01FA7PEQ2,2018Q2,Other,2,0.00142509013695116,15.9025820954573,12.6448208315824,-4.92360445855821,15.9025820954573,15.9025820954573,,
B01FA7PEQ2,2021Q4,Other,16,0.000408409978272589,13.3551306196841,10.1099873465238,-4.13909690047846,15.9054273107985,15.905428593975,8.06753853260261e-06,19.0960167063583
B01FA7PEQ2,2022Q2,Other,18,0.000744213738185607,13.6817710767484,10.4213242316394,-4.23890663993368,15.9178856534536,15.9178863300507,4.25054636974162e-06,16.3437557956404
B01J37CQQ6,2018Q2,Colgate,2,0.00142509013695116,2.96695432868672,-0.338385636592771,-0.918599852110397,2.96695432868672,2.96695432868672,,
B01J37CQQ6,2019Q2,Colgate,6,0.00155765666131871,2.91508447321643,-0.37422372690168,-0.90242058914037,2.91508447321643,2.91508447321643,,
B01J37CQQ6,2019Q3,Colgate,7,0.000650283848900045,2.83378809031705,-0.455646943676362,-0.878050964768996,2.83378809031705,2.83378809031705,,
B01J37CQQ6,2020Q1,Colgate,9,0.00187092839208672,2.82007802213917,-0.471698746681628,-0.872735595020933,2.89119085078167,2.90570297184822,0.501942687824422,3.0362617288191
B01J37CQQ6,2020Q3,Colgate,11,0.000669792364367046,3.06306448094593,-0.218242311799758,-0.949073866538805,2.88670807030392,2.89259352933138,0.203881337638693,-5.5653726088686
B01J37CQQ6,2020Q4,Colgate,12,0.000752575690300052,2.57635825660056,-0.700695636159885,-0.798204462790934,2.88712559146319,2.90398219638252,0.583854230975242,12.7165520921866
B01KZOTRG8,2018Q1,Crest,1,0.00326727982618071,7.84,4.55024567256217,-2.42286735371395,7.84,7.84,,
B01KZOTRG8,2018Q3,Crest,3,0.000999690096070218,9.87653645895531,6.59217320163595,-3.05918086731405,9.87653645895531,9.87653645895531,,
B01KZOTRG8,2018Q4,Crest,4,0.00103044979133392,9.82257785220552,6.54668008996752,-3.04237392670229,9.82257785220552,9.82257785220552,,
B01KZOTRG8,2019Q2,Crest,6,0.00623062664527485,9.7277135907498,6.43840539063169,-2.99730710955837,9.7277135907498,9.7277135907498,,
B01KZOTRG8,2019Q3,Crest,7,0.00325141924450022,9.69410978882557,6.41120663888089,-2.99590763748488,9.69410978882557,9.69410978882557,,
B01KZOTRG8,2019Q4,Crest,8,0.00509624625061883,9.4934941106291,6.21815527103163,-2.92847833198121,9.4934941106291,9.4934941106291,,
B01KZOTRG8,2020Q1,Crest,9,0.00224511407050407,9.61392857142857,6.33592246531053,-2.97412771823055,9.39470902497324,9.39471560622798,7.00527788202724e-05,-2.28016011947568
B01KZOTRG8,2020Q2,Crest,10,0.00491937894732859,9.6817693422123,6.41070714891127,-2.98708692320146,9.39324518827503,9.39324880991167,3.85557553586733e-05,-2.98003930999148
B01KZOTRG8,2020Q3,Crest,11,0.00234427327528466,9.55363602838537,6.29343445874807,-2.95518212848961,9.38453561323875,9.38453749677659,2.0070655742045e-05,-1.76999135309701
B01KZOTRG8,2020Q4,Crest,12,0.00301030276120021,8.47210492902045,5.20130366719249,-2.61888758344526,9.40724147683623,9.40725061576157,9.71477702375202e-05,11.0379379690856
B01KZOTRG8,2021Q1,Crest,13,0.00175338315279331,8.57362960611864,5.28963391869949,-2.65361201331938,9.40052569507845,9.4005299652513,4.54248304360896e-05,9.64469422078298
B01KZOTRG8,2021Q2,Crest,14,0.002496120612548,8.52783020019408,5.25214538335802,-2.63747285185679,9.39123871868212,9.39124018654863,1.56301692233779e-05,10.124615125837
B01KZOTRG8,2021Q3,Crest,15,0.00122522993481777,8.08452208899151,4.82733260072124,-2.50355291676694,9.38368587993292,9.38368884949394,3.16459977450957e-05,16.0698028430335
B01KZOTRG8,2021Q4,Crest,16,0.00163363991309036,10.2444141586841,6.97779338280591,-3.17111452577989,9.39292439699212,9.39292783197355,3.65698825994233e-05,-8.31171322753244
B01KZOTRG8,2022Q1,Crest,17,0.000348850189774503,12.4919916720876,9.23835281904904,-3.87181872749533,9.38773898180544,9.38774012923823,1.22226746457321e-05,-24.8499328556677
B01KZOTRG8,2022Q2,Crest,18,0.00260474808364962,8.54771378718155,5.28358337630645,-2.64333452527403,9.38939396633119,9.38939488532647,9.78758880567661e-06,9.84685635365017
B01KZOTRG8,2022Q3,Crest,19,0.00192469070220416,8.41230158676341,5.14426684565972,-2.60323279206178,9.3932487603166,9.39325092349506,2.30290766202056e-05,11.6608912152549
B01KZOTTZW,2018Q2,Crest,2,0.00427527041085349,15.8369869852308,12.5650965577012,-4.88930031101382,15.8369869852308,15.8369869852308,,
B01KZOTTZW,2018Q3,Crest,3,0.000999690096070218,14.605434370567,11.3210711132476,-4.52392046249538,14.605434370567,14.605434370567,,
B01KZOTTZW,2019Q2,Crest,6,0.000778828330659356,9.73811344478566,6.44880524466755,-3.01697226124127,9.73811344478566,9.73811344478566,,
B01KZOTTZW,2019Q3,Crest,7,0.000650283848900045,13.3086962572615,10.0257931073168,-4.12370763658569,13.3086962572615,13.3086962572615,,
B01KZOTTZW,2020Q1,Crest,9,0.000748371356834689,14.9650751548193,11.6870690487013,-4.63648252464898,13.3587561563452,13.3587627376,4.92654754591281e-05,-10.7337410644546
B01KZOTTZW,2020Q2,Crest,10,0.000378413765179122,14.6386508041487,11.3675886108477,-4.53702881185532,13.357292317353,13.3572959389896,2.7113553772621e-05,-8.7532306242043
B01KZOTTZW,2020Q3,Crest,11,0.000334896182183523,15.7002778077712,12.4400762381339,-4.86627591337981,13.348582744438,13.3485846279758,1.41103956409451e-05,-14.9786724068752
B01KZOTTZW,2022Q3,Crest,19,0.000384938140440831,13.3989317149251,10.1308969738214,-4.15276949196803,13.3572958899652,13.3572980531436,1.61947333648941e-05,-0.310723740274599
B01LTHYW9W,2018Q1,Colgate,1,0.00163363991309036,10.44,7.16660908174811,-3.23165728526096,10.44,10.44,,
B01LTHYW9W,2018Q2,Colgate,2,0.00570036054780465,9.76651203860563,6.46117207332614,-3.01086741732191,9.76651203860563,9.76651203860563,,
B01LTHYW9W,2018Q3,Colgate,3,0.000999690096070218,12.4043652203567,9.11330130047689,-3.84215629750279,12.4043652203567,12.4043652203567,,
B01LTHYW9W,2018Q4,Colgate,4,0.00103044979133392,8.47671415346637,5.20765935485517,-2.62551587909519,8.47671415346637,8.47671415346637,,
B01LTHYW9W,2019Q1,Colgate,5,0.00399876038428087,8.66545096384555,5.36765898451653,-2.67599876209628,8.66545096384555,8.66545096384555,,
B01LTHYWAQ,2018Q2,Colgate,2,0.00142509013695116,10.359532839963,7.05419287468351,-3.20741888161624,10.359532839963,10.359532839963,,
B01LTHYWAQ,2018Q3,Colgate,3,0.00199938019214044,10.3962930587433,7.10522913886349,-3.21694906382517,10.3962930587433,10.3962930587433,,
B01LTHYWAQ,2018Q4,Colgate,4,0.00309134937400175,11.2950440128134,8.0259892142022,-3.49122752060254,11.2950440128134,11.2950440128134,,
B01LTHYWAQ,2019Q2,Colgate,6,0.00155765666131871,11.2016749432158,7.91236674309769,-3.46769439942237,11.2016749432158,11.2016749432158,,
B01LTHYWAQ,2019Q3,Colgate,7,0.00195085154670013,12.3992502364841,9.10981520249069,-3.8369153112306,12.3992502364841,12.3992502364841,,
B01LTHYWAQ,2020Q2,Colgate,10,0.000378413765179122,12.6732763906288,9.39592516861277,-3.92789068433773,11.114246404236,11.123801938815,0.0859755509414836,-12.2263131021078
B01LTHYWAQ,2020Q4,Colgate,12,0.000752575690300052,12.5065379412486,9.22948404848816,-3.87476173905286,11.1180629989734,11.1349196038927,0.151614583591458,-10.9672104606346
B01LTHYWAQ,2021Q1,Colgate,13,0.00105202989167599,12.064888633815,8.76320935765244,-3.73681025757446,11.1449101652853,11.1508098788383,0.0529363939726708,-7.57635468275056
B01LTHYWAQ,2021Q3,Colgate,15,0.000408409978272589,11.7491205118306,8.4469858618586,-3.64135325057691,11.1550940653519,11.1606293384858,0.0496210350306741,-5.00881042757412
B01LTHYWAQ,2022Q2,Colgate,18,0.00111632060727841,12.6579176879586,9.37524389117109,-3.92023448560603,11.1258741397417,11.1280332485316,0.0194061946307668,-12.0863832199065
B01LTHYWB0,2018Q1,Colgate,1,0.00163363991309036,8.96586132273203,5.69247040448014,-2.77534397147954,8.96586132273203,8.96586132273203,,
B01LTHYWB0,2019Q1,Colgate,5,0.000999690096070218,12.8202383161153,9.52244633678627,-3.97096977610052,12.8202383161153,12.8202383161153,,
B01LTHYWB0,2020Q1,Colgate,9,0.000748371356834689,11.4902303953713,8.1984536265505,-3.55990543857531,10.8880679919718,10.9025801130384,0.133284629350671,-5.11434725077109
B01LTHYWB0,2020Q2,Colgate,10,0.000756827530358244,12.2923124610231,9.01496123900707,-3.80837443307374,10.8801861400838,10.8897416746629,0.0878251020341341,-11.4101459005988
B01LTHYWB0,2020Q4,Colgate,12,0.000752575690300052,11.8927558027503,8.61570190998986,-3.68460043641743,10.8840027340931,10.9008593390124,0.154875052231729,-8.34034163476617
B01LTHYWB0,2021Q1,Colgate,13,0.000350676630558663,12.1663178735831,8.86463859742054,-3.77087117556419,10.9108499019985,10.9167496155515,0.05407198894668,-10.2707184788
B01LTHYWB0,2021Q3,Colgate,15,0.000408409978272589,11.2824498372952,7.9803151873232,-3.49672006071753,10.9210338007994,10.9265690739332,0.0506845160892144,-3.15428624540005
B01LTHYWB0,2021Q4,Colgate,16,0.000816819956545178,10.699104602594,7.4038593894929,-3.31457162676856,10.9333564311962,10.9377363284551,0.040059951273415,2.2303896889021
